Za04ZUz8FQYyG67Mmg50Hw,S-oLPRdhlyL5HAknBKTUcQ,5.0
d_TBs6J3twMy9GChqUEXkg,f30-DOoIxvoV9btiDvKMTw,4.0
IYeKKqqCA9m_Twgu6WOspg,fbQaKW0Lte0JQ_opbnjdKg,5.0
9PZKQuLC5lUs0rJBbWOvjg,orypdwCu2oSEJv3YNTSAhw,4.0
80U-J9pRef6qNP-UgW4wOg,mss-LiOfL1vtoNo3WoEoJw,5.0
7QVNLrJDkjsDsCtODlPdsw,8Zqh2jwtncA3N4fWEMTvZQ,5.0
ELcQDlf69kb-ihJfxZyL0A,fbQaKW0Lte0JQ_opbnjdKg,4.0
bbIu4JknI5IJbQIGChd6EQ,fbQaKW0Lte0JQ_opbnjdKg,4.0
1S3NXAluUp5FB-YVSj3yOg,fbQaKW0Lte0JQ_opbnjdKg,5.0
S9Jw00eZHVj5_0sOM_C5Rg,2FfZUyA82YhQCjWNiqDCzQ,4.0
K4tFS6tuMGMIoq0rXYB7Xw,dnBQZpWTyJzTe0QJf7YK5w,1.0
PfpRvMAESbC2bC8FUIMdNg,yvJqxVTO_qwRGLMtUrqzQw,4.0
EBDWVh0sE3HgiqgMuXBsuQ,iE71iwcSljg3xm2GB2Y9aA,5.0
TCPLaprJm4FFei2DkW6K6g,PxTKXsdYqoFHWAG2amz0XQ,3.0
vwi68eg4bmJHMSYq3jP2OQ,Er2XAYN8l1BadlYFwiPb9g,4.0
CF7eIu95znwa2uM_0BfNtQ,dnBQZpWTyJzTe0QJf7YK5w,4.0
y5Ak9VZeYWjaX52lb1hjXQ,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
YVA_AWHOOq452FCPgRrUnw,cs1qJvnWUg_f8g020z_3PQ,3.0
AbVdT3VAgGKhaH7XTi8iew,S-oLPRdhlyL5HAknBKTUcQ,4.0
AoKTwYVgJHAJHUOUF2KgOg,yNPh5SO-7wr8HPpVCDPbXQ,5.0
2n1VIiuJueBRHDytgTq9Zg,Bkkwt8E9MHvgCHn4lUFtow,5.0
V0paFRuAuYigBqqFL5m3hA,qQCsLGMncJp1xWUGnOKCQA,5.0
_LoEKtIXFRRHSsnXf8EK2Q,hI_WID6sP7EOgPeFFJPPwQ,3.0
tJlrTL44p23IBpc8j9bbmA,fyJAqmweGm8VXnpU4CWGNw,4.0
p82Oi8n25KffU7SV5yyYzQ,f30-DOoIxvoV9btiDvKMTw,1.0
TCPLaprJm4FFei2DkW6K6g,pdy6EAcJvZks1hKogxOj6Q,3.0
kbfpED-6FURIsNlsAXqc2g,50NTSGbZ3pN5643_K1IReA,5.0
d8zJLY5XBfFABcQI2Nf9IA,IZUDXIq5SULhQ5RGLCdB7g,4.0
6GT6kAIyCT9MA7y1ZN_PUw,MgHWbwuxxb_txhI3lK_bKg,5.0
btvuZJmh5j7P-maCM4RtHA,FJrI8DmhZX55GLS2eWasZA,4.0
YpGt3hdq5adPlEFn9fQ2Zw,hhhHgSaSl6GLtuDoDrMUZQ,5.0
YmK6PYrnHikusFZh7z0Kuw,24Td_CQH1bonWKff1rt2vg,4.0
Olo_x4fV1sFBtlj6COf9Wg,44YFU284Z3KDEy25QyVoUw,3.0
N-WO-n6-AyVzdROSzhx5rA,UqhVZYUeoBGroYpZB-9jlQ,2.0
-0udWcFQEt2M8kM3xcIofw,qQCsLGMncJp1xWUGnOKCQA,5.0
MMf0LhEk5tGa1LvN7zcDnA,Ktia9NJfvxVxTLVcEnw9zQ,2.0
P2-6fFaloQscwnrfcPBFAw,yAXWKWRTs4wNy-zrJgoeXQ,3.0
eBytDMXhIcjfcCfXgL4pgQ,dnBQZpWTyJzTe0QJf7YK5w,4.0
TFZa8dznrrZYHzFSuy2x_A,fyJAqmweGm8VXnpU4CWGNw,2.0
43zyz08tPXuHkhxMavXG0A,dnBQZpWTyJzTe0QJf7YK5w,4.0
0rOldmzos1vjkd0SmHbKZQ,URa75T-A1QvjMUFNIPyukQ,4.0
xEpB8_bERMqgnuVh0x489g,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
63_inzeNX6QGk5t6jASAjw,fbQaKW0Lte0JQ_opbnjdKg,5.0
LRki_2GO-IGTh-3IBOBOMg,mss-LiOfL1vtoNo3WoEoJw,4.0
289XZ50rDG3uEoX263Nnzg,fbQaKW0Lte0JQ_opbnjdKg,5.0
tFSnxUGaNa2pwb4zClBu_Q,tbmYBmGY9C_-A52rXyHloQ,5.0
121ruQUFk6Bl2V1wBwa31A,n8RVrpWpcd3HprzEnJ3RxA,4.0
bYyT9pUAS0M8EsHY6-7OSQ,QMI6A2H1N3SwKU69SiASJA,5.0
gOYgSEbE-Z7cqGsgGW3LBg,_c3ixq9jYKxhLUB0czi0ug,4.0
GWcUI9CnrT7F5oHIkZS4iQ,hhhHgSaSl6GLtuDoDrMUZQ,3.0
XTXVPAkymeR9dkBiuQjKig,dUffgo9Lh_Vk9TLuFR5ywg,2.0
tFSnxUGaNa2pwb4zClBu_Q,BgthHqiXot2s4Sd_xcI6DQ,5.0
tes3r9YwbjOprFAbJoRc7A,-JwSuDqyFILFJmVpjrVbwA,5.0
TOxBGs3yzAsh5BMp1W8tiw,wHq1efQVz17338k_aUOX3w,5.0
lvzVuPBCjPDgJS8AmBpaDg,Q9is4jcGh5FT_1sAKilu6g,1.0
y5zqSJE-rFihsKmUZRbbRg,M95OX2nED7rjPxOURJtOCg,3.0
s95vx3xjemGYd5qdZgRX4w,fbQaKW0Lte0JQ_opbnjdKg,5.0
TVkU2gHhe05v_lgsE_NccA,S-oLPRdhlyL5HAknBKTUcQ,5.0
TSThCn9RaHqYF1VknVTTRQ,-JwSuDqyFILFJmVpjrVbwA,3.0
DGR6BUVAm8jW7zxdmEQ7DQ,yAXWKWRTs4wNy-zrJgoeXQ,3.0
gOYgSEbE-Z7cqGsgGW3LBg,wHq1efQVz17338k_aUOX3w,4.0
W4ZuWztx47aiksyYPUMYDw,uTCOEqjuVAXUOzti5TWj2Q,4.0
5FAD2Yq7DLBQ_-ef1iDA-A,YBIhTjmEH3IEZW4Dr5ReRA,5.0
iGwIVlQBFX5h2_8sCdIyJQ,yAXWKWRTs4wNy-zrJgoeXQ,5.0
dYRJDUwkWcZJIqBI-Q5rAg,ONyDFp4eO9T_igeM2wdiMQ,3.0
asU36VZTCvu6E40p8Bx2sw,dUffgo9Lh_Vk9TLuFR5ywg,5.0
93B5sUENztxeBRZrdu1Leg,fyJAqmweGm8VXnpU4CWGNw,4.0
cp0zNS_4chviJdhrSbEdqA,7eQoxWr9RzyCB9IFvqHUPA,5.0
D6x524bTNd8y0cxZlQ2GeQ,S-oLPRdhlyL5HAknBKTUcQ,5.0
mkRI07cv5f1gObpkSiPwZA,Ktia9NJfvxVxTLVcEnw9zQ,4.0
gSIc7ujgQ7LmNn8CLSbG4w,7eQoxWr9RzyCB9IFvqHUPA,5.0
IYeKKqqCA9m_Twgu6WOspg,fbQaKW0Lte0JQ_opbnjdKg,5.0
QG9ZJatKSWj5p5VrW3cfMA,hhhHgSaSl6GLtuDoDrMUZQ,4.0
YrjkSaxkPIRFCRKWOunwXQ,GLVahCssTKPBY_06LzUGQA,5.0
9nfVh6e4WVmBa1OQqgRTNw,orypdwCu2oSEJv3YNTSAhw,5.0
6HR-WUqKP4iluiywYoGVfQ,46hnat0aLao-qYWZkN9aBg,5.0
9w-cC26Oe48rdzN1mh13sg,83cVpTJNyzv9lJ20vzBgdg,5.0
y0eMLg02lCzxu6q6Cacw7Q,_6mvQX9x66oz046eS5ii8w,5.0
rtRVb54VIXOUI_5mT1rhgQ,ONyDFp4eO9T_igeM2wdiMQ,5.0
1dfzvrCvSwsDPW4Wg9Opsw,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
121ruQUFk6Bl2V1wBwa31A,dUffgo9Lh_Vk9TLuFR5ywg,4.0
5HmK6riLkciM0Xxo1ycNTg,S-oLPRdhlyL5HAknBKTUcQ,3.0
ZUoL4srnWYglcbzUjMPi7Q,cHdJXLlKNWixBXpDwEGb_A,4.0
G5vpnTThIa7Vbjbu7zWQZA,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
YzGQCUxpiN607wYX06x3BA,yNPh5SO-7wr8HPpVCDPbXQ,4.0
nOb2Z9ytzw9o8ClyH5_b7g,8Zqh2jwtncA3N4fWEMTvZQ,1.0
Pj9YpaP0T7A_5S_PT8IpNg,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
CF7eIu95znwa2uM_0BfNtQ,oFHvr1cAktvU-bQgrl4aPw,5.0
Z128ihQea7BLPh2T9q9sKA,pdy6EAcJvZks1hKogxOj6Q,3.0
SGobMWMf7xwbOYHL6WMXyw,cHdJXLlKNWixBXpDwEGb_A,5.0
OQBMu7x0V4Oz3iFv3x0i5Q,ibf4xvHWD4t1DOOZhidHBg,3.0
2cJ8qo5kyqzDQSwWA9MDww,cHdJXLlKNWixBXpDwEGb_A,2.0
ODZxY8BgOKkwJropDUqzBw,dnBQZpWTyJzTe0QJf7YK5w,3.0
d8zJLY5XBfFABcQI2Nf9IA,Er2XAYN8l1BadlYFwiPb9g,5.0
D_Wp2rzmeQ8Bj5S4Wx-z1A,cs1qJvnWUg_f8g020z_3PQ,4.0
ssY5madTrd_ZAiV8av9kug,BgthHqiXot2s4Sd_xcI6DQ,3.0
1dfzvrCvSwsDPW4Wg9Opsw,qQCsLGMncJp1xWUGnOKCQA,4.0
iL_CR-WQnveqrff9LecqAQ,f30-DOoIxvoV9btiDvKMTw,2.0
e6iCOIhtupBCiw-VwBvJ4A,2DUdvdQE8FOxCHHp59HHzw,5.0
hQAVub19SXbpqJLGHt-8vg,_DiGwfdiH913E4LURwb2qg,4.0
gOYgSEbE-Z7cqGsgGW3LBg,dUffgo9Lh_Vk9TLuFR5ywg,4.0
LP883AysBJqOAIzQnIvqnA,Er2XAYN8l1BadlYFwiPb9g,4.0
lvzVuPBCjPDgJS8AmBpaDg,Q9is4jcGh5FT_1sAKilu6g,4.0
cTkwhMLSavNOO_swPKf-ZA,uTCOEqjuVAXUOzti5TWj2Q,5.0
HLTmDvYNQpOW_MG6mm5NvQ,fbQaKW0Lte0JQ_opbnjdKg,4.0
3AV5ONopdwL5qKYW20SRdg,iE71iwcSljg3xm2GB2Y9aA,5.0
rXkDEUaVzYrg_kZqn0H_rQ,seYvTmOZGJ2IAMdfQa8pkg,5.0
63_inzeNX6QGk5t6jASAjw,fnaDx7UD4MiodQlgYHDwsQ,5.0
eBytDMXhIcjfcCfXgL4pgQ,7eQoxWr9RzyCB9IFvqHUPA,3.0
ib_ZTEwlCyz7xUCNXfmv_g,f30-DOoIxvoV9btiDvKMTw,5.0
sGO-stZSJKX39qzKfUraYw,50NTSGbZ3pN5643_K1IReA,3.0
Ux4k0W1fvJED0PdU6I8pkA,f30-DOoIxvoV9btiDvKMTw,5.0
d_TBs6J3twMy9GChqUEXkg,cHdJXLlKNWixBXpDwEGb_A,3.0
PGOY-ncw_bfJ8wdkJY1ETA,tbmYBmGY9C_-A52rXyHloQ,2.0
kJsMFBdQ_Do67u3lpvaujA,24Td_CQH1bonWKff1rt2vg,5.0
7HmXaZ1C8--Mt4MyItJiqg,cHdJXLlKNWixBXpDwEGb_A,4.0
YYJyRguDNjEYWzozCSNnFQ,cHdJXLlKNWixBXpDwEGb_A,3.0
hCy4Kkyo4N0fFLMDpKjYyw,0PMKMyfX1j7Nc4esk1RaMg,4.0
gOYgSEbE-Z7cqGsgGW3LBg,PxTKXsdYqoFHWAG2amz0XQ,4.0
0TbZjf8nXBMiOgKrjrIJDw,cs1qJvnWUg_f8g020z_3PQ,2.0
AAbUJQ6TIhRnlJOfpy_emA,oD-C0IhodDOtWWOiNm2txA,5.0
ssY5madTrd_ZAiV8av9kug,hhhHgSaSl6GLtuDoDrMUZQ,4.0
cTkwhMLSavNOO_swPKf-ZA,83cVpTJNyzv9lJ20vzBgdg,5.0
G5vpnTThIa7Vbjbu7zWQZA,oFHvr1cAktvU-bQgrl4aPw,3.0
i9qCsgl81_CMsnMuc67hqg,_c3ixq9jYKxhLUB0czi0ug,2.0
saepNpskREN3SIVGvGaYgw,24Td_CQH1bonWKff1rt2vg,4.0
iEjUvGtuapZmG7rj1PvpeQ,dUffgo9Lh_Vk9TLuFR5ywg,2.0
-d78vV86WnU2uWac1fEntA,yAXWKWRTs4wNy-zrJgoeXQ,4.0
YpGt3hdq5adPlEFn9fQ2Zw,fbQaKW0Lte0JQ_opbnjdKg,4.0
XuuUQeBcibvbFvWyFhFz5Q,iE71iwcSljg3xm2GB2Y9aA,5.0
XPZVfP7DQCSL3Nb9t2vxsA,9vub2LM7Djy8P-LPumcLXA,5.0
hQ4E5Do650x1OypMDZer4Q,HTaA1mo9cB1dXMwfJC6yKg,5.0
D2HbDbebY5PBBQxbxrjCXQ,mAryfEwdr7Lby2CzmLFbow,2.0
rXDqOtMie36VjQMLQdwHsA,fyJAqmweGm8VXnpU4CWGNw,1.0
Hcgi-brnL0QOD3_T5JuvmA,ibf4xvHWD4t1DOOZhidHBg,3.0
LaFPOJVEN0yuYCHDSg_WRg,PxTKXsdYqoFHWAG2amz0XQ,5.0
IaFTkW1cvQe_Tf-k2_JCoQ,oFHvr1cAktvU-bQgrl4aPw,5.0
wcDhhBk1d0_lCdvB8sds1g,IZUDXIq5SULhQ5RGLCdB7g,3.0
TseW_BaZU0wIjnBvrTTe4Q,S-oLPRdhlyL5HAknBKTUcQ,1.0
YfvMjY-G6y86Ov2tS5Txww,ONyDFp4eO9T_igeM2wdiMQ,4.0
YpnuAoUgJQFsEh06cCbjkA,yNPh5SO-7wr8HPpVCDPbXQ,4.0
wlc3ueOUwo5e3NFqeVWeDw,yAXWKWRTs4wNy-zrJgoeXQ,4.0
43zyz08tPXuHkhxMavXG0A,yNPh5SO-7wr8HPpVCDPbXQ,1.0
ucFH9zp8U_wwqbVM7XOhxg,mss-LiOfL1vtoNo3WoEoJw,4.0
TSThCn9RaHqYF1VknVTTRQ,PQWE8a6Opjiuzt7DaX2R6Q,4.0
cMEtAiW60I5wE_vLfTxoJQ,yAXWKWRTs4wNy-zrJgoeXQ,4.0
IZnsvdPqU_LWTy4yfgiX4A,fyJAqmweGm8VXnpU4CWGNw,4.0
haAd9CALJ0hOuIXIDcCloQ,PQWE8a6Opjiuzt7DaX2R6Q,3.0
FFv0W5YQrROPyjZiRfyrHw,24Td_CQH1bonWKff1rt2vg,2.0
BfKQ_AwlgxBeGP9580eCkQ,zidkKI_N1OPxsiddTOQH_Q,2.0
AbVdT3VAgGKhaH7XTi8iew,oFHvr1cAktvU-bQgrl4aPw,5.0
1WREwRWD4sHHObFXmCCgyw,50NTSGbZ3pN5643_K1IReA,4.0
sTcYq6goD1Fa2WS9MSkSvQ,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
VvLhL1THnDwNNWlP4ydv8g,7eQoxWr9RzyCB9IFvqHUPA,4.0
mkRI07cv5f1gObpkSiPwZA,7eQoxWr9RzyCB9IFvqHUPA,5.0
PxzBS6FXePo9p__FRVLMSg,9vub2LM7Djy8P-LPumcLXA,4.0
Ny0vlFSG6s8qr0hWjgUhBA,cHdJXLlKNWixBXpDwEGb_A,5.0
cJlBhBSc-_FJFa_ubY9P0A,oD-C0IhodDOtWWOiNm2txA,5.0
18qEoFOVEernpVLh97PQPQ,SxqNnm4piAlFNNiBaXM0kg,4.0
a85qPvr6L63PF0v9Zs8ZAg,yNPh5SO-7wr8HPpVCDPbXQ,4.0
-Oie56SGK0UeTV0J69Ixuw,FJrI8DmhZX55GLS2eWasZA,4.0
3R_dB9VQ_D3WPJEw7pmorA,sXoIcZlAQdQS08IqRBL0dg,4.0
Lk70TsLeGBYSXsnr5q-cXg,qQCsLGMncJp1xWUGnOKCQA,4.0
z5TgzjEw8YfEbD4KkgKRxw,orypdwCu2oSEJv3YNTSAhw,2.0
TCPLaprJm4FFei2DkW6K6g,fnaDx7UD4MiodQlgYHDwsQ,2.0
nJdIRBFOt81nXf3lWGoa3A,f30-DOoIxvoV9btiDvKMTw,1.0
tFSnxUGaNa2pwb4zClBu_Q,yNPh5SO-7wr8HPpVCDPbXQ,5.0
HnZ9SrrAMsq43A6N6UTXbw,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
18qEoFOVEernpVLh97PQPQ,ibf4xvHWD4t1DOOZhidHBg,4.0
XuuUQeBcibvbFvWyFhFz5Q,IZUDXIq5SULhQ5RGLCdB7g,4.0
IG1VyLxK2lf6ciAUMDCSFA,yNPh5SO-7wr8HPpVCDPbXQ,4.0
nFKFHfjRr5Ipj2Tmf5Qukw,LR_99E7tVUfxqemvcGkDzw,4.0
pIrbS8OjmgsT2-NAIt3oZg,yNPh5SO-7wr8HPpVCDPbXQ,2.0
YF3KmwYMeONIfX02OTxwFw,9vub2LM7Djy8P-LPumcLXA,5.0
maK3UBQczh33NuDjBYeHrA,9vub2LM7Djy8P-LPumcLXA,3.0
AAbUJQ6TIhRnlJOfpy_emA,Ak08F6RqjHYmVCzweBbTrQ,5.0
rXDqOtMie36VjQMLQdwHsA,f30-DOoIxvoV9btiDvKMTw,4.0
cZMn2p8HbzEkFknbvM8e9A,YBIhTjmEH3IEZW4Dr5ReRA,3.0
513UyDhbxXJsiNQ26jfBOQ,dUffgo9Lh_Vk9TLuFR5ywg,5.0
J7xfWyoVv90PVn2T7JZuhw,cs1qJvnWUg_f8g020z_3PQ,5.0
kNzzteRJy5jBOX8rM_uJOA,seYvTmOZGJ2IAMdfQa8pkg,4.0
y5zqSJE-rFihsKmUZRbbRg,MVg8_dWzoCtGjBvWCatjjQ,1.0
s76BDmBx_8kcxGFDiU6k_g,zidkKI_N1OPxsiddTOQH_Q,5.0
cTkwhMLSavNOO_swPKf-ZA,Xg5qEQiB-7L6kGJ5F4K3bQ,5.0
kswHHWKiuq7nKtSOeIOk3A,PQWE8a6Opjiuzt7DaX2R6Q,5.0
K4tFS6tuMGMIoq0rXYB7Xw,dnBQZpWTyJzTe0QJf7YK5w,4.0
dIIKEfOgo0KqUfGQvGikPg,ibf4xvHWD4t1DOOZhidHBg,4.0
iKO2PcgrCvDjUzhnUpDdMg,cHdJXLlKNWixBXpDwEGb_A,5.0
L89_l5fe8ZAMdWQCfECUag,24Td_CQH1bonWKff1rt2vg,3.0
XTXVPAkymeR9dkBiuQjKig,cs1qJvnWUg_f8g020z_3PQ,4.0
hIG5qvEbM0qLavmUet7qNw,83cVpTJNyzv9lJ20vzBgdg,5.0
RUn2C1UgxiY1enPzYG5OyQ,f30-DOoIxvoV9btiDvKMTw,4.0
pwQ8E-hbDUJe3qtKt_IBBg,SxqNnm4piAlFNNiBaXM0kg,4.0
u4JhbOgkqMa8on8UktsMNA,2FfZUyA82YhQCjWNiqDCzQ,5.0
OzETGbgcAn8udzCgzUjp0g,p4YvOzp42g3JzlXJny8F0g,5.0
2n1VIiuJueBRHDytgTq9Zg,Bkkwt8E9MHvgCHn4lUFtow,5.0
hiEQhuyMOSKCvVqmHrpvhg,VbqtbvvtNOe-YKA61-fSNA,5.0
ZUoL4srnWYglcbzUjMPi7Q,-JwSuDqyFILFJmVpjrVbwA,3.0
M9rRM6Eo5YbKLKMG5QiIPA,hhhHgSaSl6GLtuDoDrMUZQ,3.0
CDHORt_NH2R6ySLHZ4npmg,HTaA1mo9cB1dXMwfJC6yKg,2.0
ODZxY8BgOKkwJropDUqzBw,9vub2LM7Djy8P-LPumcLXA,3.0
rGoUVYVD85Ulv_cJJYTb_w,oD-C0IhodDOtWWOiNm2txA,2.0
qj-Hw4foEm-km9SRmCaDUQ,mss-LiOfL1vtoNo3WoEoJw,5.0
Rp1_suVRaH7Fha0RsT9u5Q,ibf4xvHWD4t1DOOZhidHBg,4.0
MQwSyZ2MZ6N7rtAmphZCow,mAryfEwdr7Lby2CzmLFbow,5.0
ZEGNjRlgPI47gFYMFtlgMQ,oD-C0IhodDOtWWOiNm2txA,5.0
CQ7tEwDL_5jpEJzDKKYv4Q,URa75T-A1QvjMUFNIPyukQ,4.0
0UU3JV2Od0sc5CyWWfcU5g,8Zqh2jwtncA3N4fWEMTvZQ,2.0
6GT6kAIyCT9MA7y1ZN_PUw,seYvTmOZGJ2IAMdfQa8pkg,4.0
d8zJLY5XBfFABcQI2Nf9IA,S-oLPRdhlyL5HAknBKTUcQ,5.0
3uPAF2-YwiTUN5NvVH6pIQ,Er2XAYN8l1BadlYFwiPb9g,4.0
XEcsxGwyIgeYApWghDfg_g,S-oLPRdhlyL5HAknBKTUcQ,5.0
Q6iiwjxWCfesMNz2sJYHZw,cMoAyO10kXgzNEGSnUUjCA,5.0
6GT6kAIyCT9MA7y1ZN_PUw,fbQaKW0Lte0JQ_opbnjdKg,3.0
qG0MmHAuteQciXe6LERqTA,FJrI8DmhZX55GLS2eWasZA,5.0
9pNcdrQLWWrX0vEGGJlEbg,oD-C0IhodDOtWWOiNm2txA,4.0
513UyDhbxXJsiNQ26jfBOQ,9vub2LM7Djy8P-LPumcLXA,2.0
gynMtvoyHZrSDsHMecwd8Q,Er2XAYN8l1BadlYFwiPb9g,5.0
F3B0UEWvx6Yj2FSdzj5g_Q,S-oLPRdhlyL5HAknBKTUcQ,5.0
JTegUiKlmLNyTn0AdPSKbA,MgHWbwuxxb_txhI3lK_bKg,5.0
95BD1ZQb_g-tCbll7Hp20g,mAryfEwdr7Lby2CzmLFbow,5.0
hQ4E5Do650x1OypMDZer4Q,fbQaKW0Lte0JQ_opbnjdKg,4.0
reUMLWwXDGiyUJWm-zQ7QA,f30-DOoIxvoV9btiDvKMTw,4.0
OZErOKA1RaH2J6flZhU-zA,JXhi6GuB6wqBfw2Tc7ohvw,4.0
FFo6LcBgaFiUgcUHvGqTag,MgHWbwuxxb_txhI3lK_bKg,5.0
YfvMjY-G6y86Ov2tS5Txww,Er2XAYN8l1BadlYFwiPb9g,5.0
hMnVzdUPwloQ2OomQbrY_Q,mss-LiOfL1vtoNo3WoEoJw,5.0
u4JhbOgkqMa8on8UktsMNA,yNPh5SO-7wr8HPpVCDPbXQ,5.0
YSTyY5DU4-9wWx7lluTADA,Er2XAYN8l1BadlYFwiPb9g,4.0
J-eexAebz2FnwkHmyiDWdg,ibf4xvHWD4t1DOOZhidHBg,1.0
ELcQDlf69kb-ihJfxZyL0A,mAryfEwdr7Lby2CzmLFbow,3.0
WWOiE3X0hNC7x2R7Q-xK1g,IZUDXIq5SULhQ5RGLCdB7g,4.0
B58QGMCVK2Ww3L_87xmP7Q,orypdwCu2oSEJv3YNTSAhw,5.0
46aM0kni0GXjS0zx0-zTfA,Xg5qEQiB-7L6kGJ5F4K3bQ,4.0
1YpTEenQdfTzTKwrkkNxfA,hhhHgSaSl6GLtuDoDrMUZQ,4.0
BMd9p4g8BSJDhrDi3SZE1w,IZUDXIq5SULhQ5RGLCdB7g,3.0
CVLBMj5O9TJApZ1OYQOAwg,cHdJXLlKNWixBXpDwEGb_A,1.0
X5T45QxyLjnuXohkvE3Rfw,oFHvr1cAktvU-bQgrl4aPw,3.0
_gAkHiLDnucs_btDcJRcdQ,pCWg4B0R5gauQR4SJ9VDmw,5.0
OIgSMLPKe1PDtP5I-1FrWA,Q9is4jcGh5FT_1sAKilu6g,4.0
FcVQPI-ulgIXJcl5580YeA,9O-L6F0cMfNmE5i07pN_xQ,4.0
lOBObjsCtw_eiyN7T_B75w,hhhHgSaSl6GLtuDoDrMUZQ,4.0
tFSnxUGaNa2pwb4zClBu_Q,fbQaKW0Lte0JQ_opbnjdKg,5.0
tCbEkK11lnqeaNVkhlurrQ,YmIYjZGnuZzqVPkFBF4Omw,5.0
CXLJPkPhqMUysBA9TiPPHw,PxTKXsdYqoFHWAG2amz0XQ,5.0
J7xfWyoVv90PVn2T7JZuhw,yNPh5SO-7wr8HPpVCDPbXQ,4.0
sTcYq6goD1Fa2WS9MSkSvQ,f30-DOoIxvoV9btiDvKMTw,5.0
kIV04ZOFnyLcK93XUQh7eQ,24Td_CQH1bonWKff1rt2vg,5.0
18qEoFOVEernpVLh97PQPQ,iE71iwcSljg3xm2GB2Y9aA,5.0
kBjlWLf5KIYLTkL_1zB7Tw,24Td_CQH1bonWKff1rt2vg,5.0
AAbUJQ6TIhRnlJOfpy_emA,dnBQZpWTyJzTe0QJf7YK5w,5.0
